DATA_INICIAL,DATA_FINAL,AC_ETANOL_HIDRATADO,AC_OLEO_DIESEL,AC_GASOLINA_COMUM,AC_GLP,AL_ETANOL_HIDRATADO,AL_OLEO_DIESEL,AL_GASOLINA_COMUM,AL_GLP,AL_GNV,AP_ETANOL_HIDRATADO,AP_OLEO_DIESEL,AP_GASOLINA_COMUM,AP_GLP,AM_ETANOL_HIDRATADO,AM_OLEO_DIESEL,AM_GASOLINA_COMUM,AM_GLP,BA_ETANOL_HIDRATADO,BA_OLEO_DIESEL,BA_GASOLINA_COMUM,BA_GLP,BA_GNV,CE_ETANOL_HIDRATADO,CE_OLEO_DIESEL,CE_GASOLINA_COMUM,CE_GLP,CE_GNV,DF_ETANOL_HIDRATADO,DF_OLEO_DIESEL,DF_GASOLINA_COMUM,DF_GLP,ES_ETANOL_HIDRATADO,ES_OLEO_DIESEL,ES_GASOLINA_COMUM,ES_GLP,ES_GNV,GO_ETANOL_HIDRATADO,GO_OLEO_DIESEL,GO_GASOLINA_COMUM,GO_GLP,MA_ETANOL_HIDRATADO,MA_OLEO_DIESEL,MA_GASOLINA_COMUM,MA_GLP,MT_ETANOL_HIDRATADO,MT_OLEO_DIESEL,MT_GASOLINA_COMUM,MT_GLP,MS_ETANOL_HIDRATADO,MS_OLEO_DIESEL,MS_GASOLINA_COMUM,MS_GLP,MS_GNV,MG_ETANOL_HIDRATADO,MG_OLEO_DIESEL,MG_GASOLINA_COMUM,MG_GLP,MG_GNV,PA_ETANOL_HIDRATADO,PA_OLEO_DIESEL,PA_GASOLINA_COMUM,PA_GLP,PB_ETANOL_HIDRATADO,PB_OLEO_DIESEL,PB_GASOLINA_COMUM,PB_GLP,PB_GNV,PR_ETANOL_HIDRATADO,PR_OLEO_DIESEL,PR_GASOLINA_COMUM,PR_GLP,PR_GNV,PE_ETANOL_HIDRATADO,PE_OLEO_DIESEL,PE_GASOLINA_COMUM,PE_GLP,PE_GNV,PI_ETANOL_HIDRATADO,PI_OLEO_DIESEL,PI_GASOLINA_COMUM,PI_GLP,RJ_ETANOL_HIDRATADO,RJ_OLEO_DIESEL,RJ_GASOLINA_COMUM,RJ_GLP,RJ_GNV,RN_ETANOL_HIDRATADO,RN_OLEO_DIESEL,RN_GASOLINA_COMUM,RN_GLP,RN_GNV,RS_ETANOL_HIDRATADO,RS_OLEO_DIESEL,RS_GASOLINA_COMUM,RS_GLP,RS_GNV,RO_ETANOL_HIDRATADO,RO_OLEO_DIESEL,RO_GASOLINA_COMUM,RO_GLP,RR_ETANOL_HIDRATADO,RR_OLEO_DIESEL,RR_GASOLINA_COMUM,RR_GLP,SC_ETANOL_HIDRATADO,SC_OLEO_DIESEL,SC_GASOLINA_COMUM,SC_GLP,SC_GNV,SP_ETANOL_HIDRATADO,SP_OLEO_DIESEL,SP_GASOLINA_COMUM,SP_GLP,SP_GNV,SE_ETANOL_HIDRATADO,SE_OLEO_DIESEL,SE_GASOLINA_COMUM,SE_GLP,SE_GNV,TO_ETANOL_HIDRATADO,TO_OLEO_DIESEL,TO_GASOLINA_COMUM,TO_GLP,PI_GNV,RO_GNV,AM_GNV,GO_GNV,MA_GNV,MT_GNV,PA_GNV,TO_GNV,AP_GNV,DF_GNV,AC_GNV,BA_OLEO_DIESEL_S10,CE_OLEO_DIESEL_S10,ES_OLEO_DIESEL_S10,GO_OLEO_DIESEL_S10,MA_OLEO_DIESEL_S10,MS_OLEO_DIESEL_S10,MG_OLEO_DIESEL_S10,PA_OLEO_DIESEL_S10,PB_OLEO_DIESEL_S10,PR_OLEO_DIESEL_S10,PE_OLEO_DIESEL_S10,RJ_OLEO_DIESEL_S10,RS_OLEO_DIESEL_S10,RR_OLEO_DIESEL_S10,SC_OLEO_DIESEL_S10,SP_OLEO_DIESEL_S10,SE_OLEO_DIESEL_S10,TO_OLEO_DIESEL_S10,AC_OLEO_DIESEL_S10,AL_OLEO_DIESEL_S10,AM_OLEO_DIESEL_S10,MT_OLEO_DIESEL_S10,PI_OLEO_DIESEL_S10,RN_OLEO_DIESEL_S10,AP_OLEO_DIESEL_S10,DF_OLEO_DIESEL_S10,RO_OLEO_DIESEL_S10,AC_GASOLINA_ADITIVADA,AL_GASOLINA_ADITIVADA,AP_GASOLINA_ADITIVADA,AM_GASOLINA_ADITIVADA,BA_GASOLINA_ADITIVADA,DF_GASOLINA_ADITIVADA,ES_GASOLINA_ADITIVADA,GO_GASOLINA_ADITIVADA,MA_GASOLINA_ADITIVADA,MT_GASOLINA_ADITIVADA,MS_GASOLINA_ADITIVADA,MG_GASOLINA_ADITIVADA,PA_GASOLINA_ADITIVADA,PB_GASOLINA_ADITIVADA,PR_GASOLINA_ADITIVADA,PE_GASOLINA_ADITIVADA,PI_GASOLINA_ADITIVADA,RJ_GASOLINA_ADITIVADA,RN_GASOLINA_ADITIVADA,RS_GASOLINA_ADITIVADA,RO_GASOLINA_ADITIVADA,RR_GASOLINA_ADITIVADA,SC_GASOLINA_ADITIVADA,SP_GASOLINA_ADITIVADA,SE_GASOLINA_ADITIVADA,TO_GASOLINA_ADITIVADA,CE_GASOLINA_ADITIVADA,RR_GNV
2004-05-09,2004-05-15,1.1156666666666666,1.4273333333333333,1.843,31.822666666666667,0.9410000000000001,1.2155714285714285,1.7405714285714287,24.75,0.789,1.373,1.2893333333333332,1.8853333333333333,27.762666666666668,1.1375000000000002,1.322,1.706,27.428,0.9567,1.179529411764706,1.7303235294117647,25.882962962962964,0.7052499999999999,1.0999166666666667,1.361923076923077,1.8036153846153846,26.884,0.8296666666666667,0.825,1.249,1.711,27.165,0.881,1.2685333333333333,1.7392666666666667,24.658,0.8116666666666666,0.7631764705882353,1.2798333333333334,1.7286666666666668,25.006692307692308,1.1154444444444445,1.2298666666666667,1.7391333333333334,25.953666666666667,0.96975,1.4045,1.886625,32.85471428571429,0.8298571428571428,1.3627142857142858,1.7952857142857142,28.80325,0.842,0.815672131147541,1.200758064516129,1.6980322580645162,24.534735849056602,0.75425,1.3775454545454546,1.2682222222222221,1.9352222222222222,25.5485,0.9306666666666666,1.1987777777777777,1.6673333333333333,28.701375,0.7925,0.6668620689655173,1.2310689655172413,1.7276551724137932,24.262777777777778,0.913,0.9466923076923077,1.225923076923077,1.7259615384615385,25.36909090909091,0.8591666666666666,1.0788,1.2261428571428572,1.7388333333333335,27.756,0.7859722222222222,1.1923513513513513,1.791027027027027,24.590304347826088,0.6078,0.9444,1.2076,1.7152,26.43925,0.722,0.891725,1.202780487804878,1.792525,25.2428,0.9136666666666667,1.0122857142857142,1.32,1.806,29.031142857142857,1.098,1.3724,1.651,31.240000000000002,0.8126190476190476,1.2293181818181818,1.7183636363636363,24.8126,0.863,0.5699487179487179,1.2103589743589744,1.6555897435897435,24.055990566037735,0.6269473684210526,0.9796666666666667,1.2255714285714285,1.734,24.8125,0.833,0.6802,1.2610000000000001,1.7241666666666666,26.7184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05-16,2004-05-22,1.111,1.432,1.85425,32.193,0.9247142857142857,1.215142857142857,1.737857142857143,24.581666666666667,0.787,1.416,1.2916666666666667,1.8823333333333334,27.82,1.1126666666666667,1.2973333333333334,1.6988333333333334,27.397333333333332,0.977030303030303,1.1817058823529412,1.7293235294117648,26.052655172413793,0.7245,1.1035,1.3618,1.8092,27.662111111111113,0.8303333333333334,0.823,1.255,1.716,28.512,0.8642142857142857,1.2674285714285713,1.74,24.90675,0.821,0.7411111111111112,1.2802222222222222,1.7308333333333334,25.408285714285714,1.0879,1.2271333333333334,1.7245333333333333,26.169416666666667,0.9844999999999999,1.4108749999999999,1.88375,32.62085714285714,0.8304285714285714,1.36,1.7951428571428572,26.851499999999998,0.842,0.8225151515151515,1.2002424242424243,1.6928939393939395,24.494035087719297,0.83075,1.3175833333333333,1.2683333333333333,1.9441666666666666,25.2574375,0.916875,1.1933333333333334,1.6715555555555555,28.832,0.7755000000000001,0.668258064516129,1.230451612903226,1.7293225806451613,24.855050000000002,0.911,0.93128,1.2256538461538462,1.7290384615384615,25.723388888888888,0.847,1.0816000000000001,1.2303333333333333,1.7405,27.78575,0.8075675675675675,1.1917837837837837,1.7877567567567567,24.200444444444443,0.6342727272727273,0.9438333333333333,1.2075,1.7196666666666667,26.6324,0.7215,0.8959,1.2102,1.792,25.23097142857143,0.9146666666666667,1.0095,1.3155714285714286,1.8051428571428572,28.921125,1.098,1.3734,1.6488,31.276000000000003,0.8273333333333334,1.2288636363636365,1.7231818181818181,25.058454545454545,0.918,0.5758119658119658,1.2098803418803419,1.6552222222222222,24.00089814814815,0.6243636363636363,0.9914285714285714,1.2227142857142856,1.7301428571428572,24.9416,0.835,0.6978,1.2618333333333334,1.717,26.25875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05-23,2004-05-29,1.014,1.38775,1.82775,32.18625,0.9304285714285714,1.209857142857143,1.7217142857142858,24.671,0.789,1.42,1.2933333333333332,1.8836666666666666,27.956333333333333,1.1096666666666668,1.3,1.702,27.3885,0.9508125,1.1797058823529412,1.7227058823529413,26.09975,0.7245,1.113,1.3622,1.8073333333333332,27.1675,0.8293333333333334,0.818,1.251,1.724,28.387,0.8577142857142858,1.2661333333333333,1.7410666666666668,24.523545454545456,0.7986666666666666,0.7370555555555556,1.2764444444444445,1.7257777777777779,25.468466666666668,1.1064444444444446,1.2303125000000001,1.7268666666666668,26.179636363636362,0.969875,1.4075,1.8865,31.69757142857143,0.815875,1.35725,1.793625,27.701,0.842,0.8265454545454546,1.2002575757575757,1.703530303030303,24.601824561403507,0.82575,1.4244,1.2652666666666668,1.9312666666666667,25.3323125,0.9307777777777778,1.199,1.672,28.542749999999998,0.901,0.6931333333333334,1.2310333333333334,1.7355333333333334,25.05021052631579,0.903,0.9463478260869566,1.22512,1.72532,25.452052631578947,0.8777142857142858,1.0932,1.23,1.7321666666666666,27.758499999999998,0.8217714285714286,1.1912571428571428,1.7898857142857143,24.524185185185186,0.6408181818181818,0.944,1.2111666666666667,1.7195,26.3886,0.7215,0.897825,1.232075,1.79605,25.1176875,0.92725,1.0154285714285716,1.3171428571428572,1.8082857142857143,29.054166666666667,1.133,1.372,1.6326,31.240000000000002,0.8363333333333334,1.231809523809524,1.7234761904761906,25.058818181818182,0.951,0.6135213675213675,1.2092307692307693,1.6602649572649573,24.009907407407407,0.6501428571428571,0.9833333333333334,1.2221428571428572,1.7227142857142856,24.858333333333334,0.833,0.6748000000000001,1.2608,1.722,26.592200000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-05-30,2004-06-05,1.1496666666666666,1.4060000000000001,1.8385,33.278999999999996,0.9154285714285715,1.2112857142857143,1.723,24.103,0.789,1.429,1.289,1.871,27.958333333333332,1.1126666666666667,1.3075714285714286,1.7015714285714285,27.347571428571428,0.96840625,1.180735294117647,1.7265588235294118,25.72644827586207,0.7245,1.1088571428571428,1.3618000000000001,1.8102666666666667,27.3534,0.8293333333333334,0.894,1.251,1.739,29.52,0.8690666666666667,1.2678,1.7443333333333333,24.84290909090909,0.781,0.7812222222222223,1.2752777777777777,1.7421111111111112,25.354733333333332,1.073,1.2258666666666667,1.7190666666666667,26.208181818181817,0.987125,1.403125,1.890625,31.914142857142856,0.858875,1.356125,1.7991249999999999,26.1162,0.842,0.8628059701492538,1.1990597014925373,1.7174328358208955,24.506224137931035,0.84325,1.3314615384615385,1.2654705882352941,1.9324117647058823,25.793866666666666,0.935,1.192,1.6728888888888889,28.423,0.7755000000000001,0.7279333333333333,1.2277,1.7468,25.663315789473685,0.926,0.9626956521739131,1.22964,1.72848,25.4525,0.8622,1.0861666666666667,1.2321666666666666,1.7389999999999999,27.724,0.8489189189189189,1.189108108108108,1.8014864864864866,24.27657142857143,0.6356363636363637,0.9693333333333334,1.2098333333333333,1.7136666666666667,26.495,0.7290000000000001,0.9413170731707317,1.2363658536585367,1.8179268292682926,25.1955,0.9183333333333333,1.0062857142857142,1.3174285714285714,1.8102857142857143,29.108285714285714,1.145,1.38125,1.6452499999999999,31.276000000000003,0.8745,1.2312380952380952,1.7445714285714287,25.37485714285714,0.975,0.6710170940170941,1.2093418803418803,1.676940170940171,24.011405405405405,0.6335555555555555,1.0105,1.2227142857142859,1.7314285714285715,25.2416,0.835,0.6956,1.26,1.7526666666666666,26.6878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-06-06,2004-06-12,1.1835,1.4104999999999999,1.83625,33.257,0.9417142857142857,1.2122857142857142,1.735142857142857,24.4515,0.789,1.406,1.29575,1.8815,28.121,1.06925,1.306857142857143,1.7135714285714285,27.362857142857145,0.9505483870967741,1.1798181818181819,1.7463939393939394,25.685896551724138,0.74475,1.1231428571428572,1.3593333333333333,1.8172,27.068727272727273,0.8736666666666667,0.951,1.25,1.747,28.833,0.8908666666666667,1.2678666666666667,1.7560666666666667,24.771272727272727,0.788,0.8097777777777778,1.2759444444444443,1.7553888888888889,25.144928571428572,1.1466,1.224125,1.7319333333333333,26.193363636363635,0.991625,1.40825,1.905,31.716714285714286,0.902875,1.356125,1.82075,27.0065,0.842,0.8997611940298508,1.2006119402985074,1.729,24.381236363636365,0.76475,1.3824166666666666,1.267388888888889,1.9474444444444445,25.460066666666666,0.9638888888888889,1.1973333333333334,1.6831111111111112,28.60175,0.907,0.7579333333333333,1.2282,1.7583333333333333,24.871,0.926,0.9724166666666667,1.2296538461538462,1.7340833333333334,25.376133333333332,0.8408,1.1196,1.2315,1.747,28.348666666666666,0.9112571428571429,1.1905277777777779,1.815611111111111,24.40073076923077,0.6276,0.969,1.2066666666666668,1.7208333333333334,26.2126,0.73,0.997780487804878,1.2379756097560977,1.8294390243902439,25.35169696969697,0.91275,1.0071666666666665,1.3197142857142856,1.8298571428571428,28.991,1.149,1.38025,1.6637499999999998,31.240000000000002,0.91985,1.2299,1.7529,25.015916666666666,0.921,0.6891111111111111,1.2104786324786325,1.688042735042735,24.048468468468467,0.599,1.015,1.2213333333333334,1.7408333333333332,25.494333333333334,0.835,0.71,1.2613333333333334,1.7601666666666667,25.9402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-06-13,2004-06-19,1.1835,1.4205,1.85,33.28066666666667,0.9475714285714286,1.2181428571428572,1.7444285714285714,23.925,0.789,1.468,1.2974999999999999,1.91575,28.22475,1.0595,1.2971666666666666,1.7161666666666666,27.643333333333334,0.9749666666666666,1.1799411764705883,1.7543823529411764,25.927923076923076,0.74125,1.1507142857142858,1.3574666666666666,1.8235333333333335,27.5546,0.866,0.942,1.252,1.747,28.619,0.899,1.269642857142857,1.7604285714285715,24.59918181818182,0.7996666666666666,0.8276666666666667,1.2762222222222221,1.7545555555555556,25.437933333333334,1.160090909090909,1.2263125,1.741875,26.023416666666666,1.03075,1.40725,1.9045,31.801714285714286,0.933875,1.357625,1.826625,26.54175,0.848,0.9243731343283582,1.202820895522388,1.734134328358209,24.480392857142856,0.75525,1.326090909090909,1.2737777777777777,1.9612222222222222,25.250466666666668,0.9754444444444444,1.1962222222222223,1.694,28.445125,0.868,0.7710967741935484,1.2386774193548387,1.7759032258064515,25.012818181818183,0.911,1.00708,1.2301923076923078,1.7426923076923078,25.76763157894737,0.842,1.1246,1.2371666666666667,1.7556666666666667,27.5105,0.92925,1.1923783783783783,1.8156388888888888,24.403884615384616,0.607,0.9953333333333333,1.2188333333333334,1.7383333333333333,26.392,0.714,1.0066829268292683,1.2485365853658537,1.8347804878048781,25.168454545454544,0.8816666666666667,1.0298333333333334,1.3172857142857144,1.8331428571428572,29.018428571428572,1.164,1.3724,1.671,31.240000000000002,0.93755,1.23835,1.75995,24.774416666666667,0.897,0.7008803418803419,1.2182735042735042,1.7023675213675213,24.10606603773585,0.6255294117647059,1.0477142857142856,1.2255714285714285,1.7601428571428572,24.8766,0.835,0.7376,1.2723333333333333,1.7645,26.277749999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-06-20,2004-06-26,1.2953333333333332,1.48025,1.92025,33.281333333333336,1.008,1.264857142857143,1.7972857142857144,24.0775,0.789,1.503,1.35325,1.96,27.386333333333333,1.014,1.3435000000000001,1.754857142857143,27.5555,0.9837575757575757,1.2585,1.8308823529411764,25.51930769230769,0.7395,1.1526923076923077,1.4133333333333333,1.8843333333333334,26.978444444444445,0.8626666666666667,0.962,1.316,1.811,28.387,0.9246428571428571,1.3316428571428571,1.8239285714285713,24.646727272727272,0.8136666666666666,0.8225,1.3353333333333333,1.8076666666666668,24.92457142857143,1.1565,1.2958666666666667,1.7996666666666667,26.065363636363635,1.0427142857142857,1.4615714285714285,1.9682857142857144,31.315571428571428,0.949,1.421625,1.888125,27.8872,0.842,0.9433134328358209,1.268134328358209,1.7925522388059703,24.542145454545455,0.759,1.3607692307692307,1.3283888888888888,2.012388888888889,25.3093125,1.036111111111111,1.255,1.7518888888888888,28.289444444444445,0.7755000000000001,0.7754516129032258,1.310516129032258,1.8550967741935485,25.11755,0.911,1.0220799999999999,1.28124,1.79136,25.2889375,0.8386,1.1465,1.3026666666666666,1.8045,27.53475,0.9524857142857143,1.2564166666666667,1.8766944444444444,24.62369230769231,0.61,1.0345,1.2738333333333334,1.8043333333333333,26.302,0.714,1.026560975609756,1.3399756097560975,1.9139268292682927,25.22159375,0.9094,1.0254285714285714,1.383,1.8785714285714286,29.068428571428573,1.164,1.425,1.724,31.2765,0.9323181818181818,1.3048181818181819,1.8171818181818182,25.109416666666668,0.978,0.7063879310344827,1.2782068965517241,1.7730344827586206,24.144472727272728,0.6345999999999999,1.1158333333333332,1.2938571428571428,1.8255714285714286,25.0456,0.781,0.7376,1.3253333333333335,1.8075,26.492250000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-06-27,2004-07-03,1.3016666666666667,1.475,1.92,33.22466666666667,1.0181428571428572,1.2718571428571428,1.7957142857142856,24.175,0.789,1.511,1.3916666666666666,1.958,27.238333333333333,1.0383333333333333,1.3678000000000001,1.7606666666666666,27.563,0.9829677419354839,1.2764411764705883,1.851735294117647,25.875821428571427,0.73925,1.1767857142857143,1.4342,1.9034666666666666,27.004666666666665,0.861,0.93,1.33,1.82,29.96,0.9222,1.3464,1.8322666666666667,24.746,0.815,0.7996111111111112,1.3562777777777777,1.818111111111111,25.2015,1.2175384615384615,1.296625,1.8014,26.08566666666667,1.05375,1.4857500000000001,1.976,31.934428571428572,0.9486249999999999,1.440125,1.89375,26.774,0.842,0.9421212121212121,1.2790149253731342,1.7954626865671641,24.48975438596491,0.75725,1.421,1.3407777777777778,2.0051666666666668,25.200625,1.035111111111111,1.2647777777777778,1.7507777777777778,28.823666666666668,0.7755000000000001,0.7696774193548387,1.324258064516129,1.8583548387096773,25.208714285714287,0.913,1.057375,1.3012692307692308,1.80412,25.215375,0.8464,1.1661666666666666,1.3018571428571428,1.8315714285714286,27.7974,0.9608684210526316,1.2689210526315788,1.8781842105263158,24.55407142857143,0.6268181818181818,1.0485,1.3018333333333334,1.8248333333333333,26.2032,0.7115,1.0176585365853659,1.3635,1.913857142857143,25.040828571428573,0.88675,1.0187142857142857,1.4022857142857144,1.9035714285714285,29.242,1.176,1.4148,1.7128,31.238,0.9444761904761905,1.3174285714285714,1.822142857142857,25.282666666666668,0.918,0.705,1.3004444444444445,1.782888888888889,24.123168224299064,0.62715,1.1441428571428571,1.3084285714285715,1.8271428571428572,24.70825,0.8109999999999999,0.7518333333333334,1.3486666666666667,1.8038333333333334,26.871333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-04,2004-07-10,1.291,1.483,1.913,33.27333333333333,1.058857142857143,1.3031428571428572,1.8298571428571428,23.838,0.789,1.535,1.3852,1.9815,28.1735,1.065,1.3742,1.7783333333333333,27.648142857142858,1.031,1.2787058823529411,1.855764705882353,25.45830769230769,0.74125,1.1957857142857142,1.4442666666666666,1.9132666666666667,26.809125,0.8563333333333334,0.944,1.337,1.834,29.555,0.9493333333333334,1.3478666666666668,1.8291333333333333,25.119083333333332,0.8079999999999999,0.8081111111111111,1.3617777777777778,1.8246111111111112,24.969076923076923,1.1913571428571428,1.3112,1.8046666666666666,25.89109090909091,1.035,1.494625,1.980375,32.18257142857143,0.9468749999999999,1.455375,1.907625,28.0394,0.842,0.9408059701492537,1.2823731343283582,1.7966119402985075,24.52003773584906,0.7230000000000001,1.4347272727272726,1.3361764705882353,1.998,25.377666666666666,1.058625,1.2823333333333333,1.7756666666666667,28.987428571428573,0.903,0.782258064516129,1.3255483870967741,1.8573870967741937,24.936894736842106,0.913,1.07136,1.30604,1.82656,25.102333333333334,0.845,1.1454285714285715,1.3025714285714285,1.8314285714285714,27.608,0.9913947368421052,1.2784864864864864,1.8937105263157894,24.45725925925926,0.6196363636363637,1.0581666666666667,1.305,1.8298333333333334,26.3834,0.722,1.0351666666666666,1.3665813953488373,1.913046511627907,25.3024,0.8816666666666667,1.0165,1.4054285714285715,1.915142857142857,29.487142857142857,1.177,1.4184999999999999,1.71325,31.2375,0.9554285714285714,1.3269523809523809,1.8335238095238096,25.385153846153845,0.975,0.708068376068376,1.3034444444444444,1.7770854700854701,24.041596153846154,0.644095238095238,1.1353333333333333,1.3087142857142857,1.8391428571428572,24.7916,0.835,0.745,1.3498333333333334,1.8178333333333334,26.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-07-11,2004-07-17,1.2770000000000001,1.4835,1.91875,33.27033333333333,1.074142857142857,1.305,1.8305714285714285,25.166666666666668,0.789,1.533,1.3888,1.98875,27.236,1.0676666666666668,1.3961999999999999,1.8014999999999999,27.647714285714287,1.0525806451612902,1.2803823529411764,1.8615294117647059,25.480041666666665,0.74075,1.2017857142857142,1.4582,1.9192,27.108625,0.859,0.932,1.345,1.83,29.007,0.9584285714285714,1.3485714285714285,1.8275714285714286,24.767,0.815,0.8138888888888889,1.3663888888888889,1.8199444444444444,25.166857142857143,1.2281666666666666,1.3155999999999999,1.8095333333333332,25.59275,1.0365,1.4993750000000001,1.9761250000000001,32.35557142857143,0.95725,1.461125,1.90825,27.50925,0.842,0.9353134328358209,1.2824626865671642,1.7977910447761194,24.64910909090909,0.7625,1.3867692307692308,1.3447777777777778,2.000777777777778,25.2850625,1.0826666666666667,1.2823333333333333,1.781,28.409222222222223,0.795,0.7674,1.3314193548387097,1.8603548387096773,25.82425,0.921,1.082,1.3058333333333334,1.833,25.331733333333332,0.854,1.1934285714285715,1.309,1.8474285714285714,28.314,0.9943243243243243,1.2797105263157895,1.897421052631579,24.38123076923077,0.6303333333333333,1.0546666666666666,1.3056666666666668,1.8335,26.2835,0.7195,1.0316666666666667,1.3708837209302325,1.9136046511627907,25.23685294117647,0.9097500000000001,1.0198571428571428,1.4105714285714286,1.9245714285714286,29.23542857142857,1.177,1.42,1.7053333333333334,31.238,0.9656190476190476,1.3342380952380952,1.839952380952381,25.813384615384614,0.972,0.7164529914529915,1.3055726495726496,1.7763675213675214,24.004990476190475,0.6455652173913043,1.1171666666666666,1.3077142857142856,1.851,26.172166666666666,0.833,0.7661666666666667,1.341,1.836,26.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
